id,class_label,pos
87506,0,PRP VBD DT NN VB IN NNS VBP RB VBN TO VB JJ PRP$ NN VBD RB RB CC RB VBG PRP$ NN IN NN PRP$ NN VBZ JJ NN RB VBG PRP JJ
7013,1,IN VBG NN IN DT NNP NNP NNP NNP NNP CC NNP NNP IN WP VBP IN DT NNP NN VBD CD NNS IN NN NN IN JJ NNS IN DT NN
82767,0,PRP VBP VB IN PRP VBP VB TO VB DT NN TO VB DT NN PRP VBP RB JJ IN VBG NN CC NN IN PRP$ NNS PRP VBP TO VB DT NNS RB RB IN VBG JJ NN NN NN DT VBD NN MD VB NN
79278,0,RB RB CD NN VBZ VBN IN DT NN VBD PRP$ NN CC VBD PRP$ NN VBN CC VBD DT NN CC VBZ DT NN
46925,0,VB NN NNS IN VBP IN DT NN NNP NNP NNP NNP VBZ JJ WP VBP RB VBN JJ VBP VBG DT NN RB RB VBG JJ NNS
40918,1,PRP VBD DT NN NNS PRP VBP PRP VBP JJ NN VBN IN PRP PRP MD RB PRP VBP NNS PRP VBP TO VB PRP$ NN NN IN DT JJ NN NN
47578,0,NNPS IN DT NN IN NNS JJ TO DT NN VBD IN JJ NN NNS JJ NN VBD RBR JJ IN JJ NN DT JJ NN VBD JJ RB JJ NNS VBD
69011,0,NNP VB DT JJ NNS VBD PRP$ NN IN NNP CC PRP VBD PRP NNP VBP NN CC VBD PRP VBP DT JJ NN IN DT NNP NN CC NNP PRP VBD VB PRP CC VB IN
84032,0,JJS IN DT NNS VBD NNP VBP VBN JJ NN NNS JJS NNPS IN DT NNP NN MD RB VB DT NN NN NNP VBZ VBN DT JJ NN CC JJ NN NNS CC PRP VBD VB VBZ DT JJ NN NN
504,1,CC VBP PRP VBG IN DT NNP NN VBG IN NNP NNS VBG DT JJ NN WP MD VB PRP$ NN CC IN DT JJ NN VBG DT NN NN IN DT NNPS WP VBD CC VBD IN PRP
21485,1,UH RB DT VBZ IN DT NN NN IN NN NN CC PRP VBZ VB DT NN NN
19581,1,PRP VBP DT NN IN JJR NNS VBP VBN IN NN IN IN JJ NN IN DT JJ NNS VBZ NN IN DT NN NNS VBP VBG TO VB VBG IN PRP IN IN NN NN VBZ JJ TO VB CC RB VB WDT PRP VBP
40329,1,NNP IN NNPS VBP DT NN NN PRP$ DT AFX JJ NN RB NNP DT NN WDT VBD IN NNP VBD IN DT NN NN WRB PRP VBD VBN IN DT NN VB DT JJ NN IN NNP MD RB VB PRP$ JJ NN NN NNS
73205,0,PRP VBP JJ PRP VBP JJ CC PRP VBP NN NN VBZ RB VB PRP RB RB CC DT NN IN JJ NNS VBP RB VB NNS IN DT NN NN CC WP PRP VBP VB VBZ DT NN VBD VB PRP PRP$ NN VBZ NNS WDT VBP TO VB VBN
33810,0,RB RB PRP RB VBN NNS VBG NN IN NN IN NNP NNP RB VBZ JJR IN NN VB DT JJ NN NNP
46131,0,DT NNP NN NN VBZ IN CD NN IN DT CD MD VB JJ IN NN IN NN CC NN PRP MD VB VBN IN NNS NNP NN
81819,0,NNP NNP NNP VBD VBG IN DT NNS IN JJ NN NNS NNP NNP JJ IN NN VBN JJ CC VBD NN NNP NNP JJ NN VBD DT NN IN NN TO VB CC VBD IN PRP$ NN IN PRP$ NN DT CD JJ NNS IN
15203,1,NN VBZ NNP VBZ RP IN NN NNS CC VBZ DT NN NN IN DT NN IN NNS PRP VBZ RB VB DT NN PRP VBZ RB VBG IN NN RB PRP VBZ DT JJ NN NN TO VB DT NN NN NN VBZ DT JJ NN NN NN
73255,0,NNP VBD IN NNP IN NNS IN NNS VBD JJR IN RB NN NNP NNP VBD VBN RP NNS IN NNS IN NN NNS NN MD VB RP DT NN IN DT NN CC DT CD NNP NNP
87847,0,PRP$ NN NNS VBP RB DT NN IN WP VBZ VBG VBN IN NNP NNP RB RB RB JJ IN NN NN VBN RP RB IN PRP VBD DT NNP VBP PRP JJ TO VB DT JJ NN IN DT NNP NNP NNP NNP NNP NNP
24643,1,NNP VBZ TO VB NNP IN NNPS MD VB JJR NN IN PRP$ JJ NNS CC PRP$ NN NNPS VBP VB JJ NN PRP VBP NN CC JJ NN
82150,1,VBZ NNP VB IN NN WDT VBZ NNP NNP VBD DT NNP IN NNP JJ PRP VBD NNP NNP VBD RB VB DT NN DT NN VBZ TO VB RB IN NN CC VB NNP NNP IN PRP VBZ DT NN TO VB DT NN NNP
60768,0,PRP VBP NNP NNP CC RB VBP JJ JJ NNPS WP VBD IN PRP$ NN PRP VBP DT NN WP VBZ NN VBD IN DT NN NN CC IN DT NN NN DT NN TO VB DT NN IN NN IN JJ WRB TO VB DT NNS TO VB NNS IN NN NNP NN VBZ
60363,0,RB DT NN IN NNP IN PRP$ NN IN DT NN IN DT NNP NN VBD VBG DT NN CC DT NN VBD VBN NNP IN NNP DT NNP VBD VBG NN IN JJ NNP PRP$ NN IN JJ RB DT NNP VBZ NNP JJ NNS IN NN
67637,0,VBP RB VB PRP VBD NN VB IN PRP RB NNS JJ WRB VBD EX JJR NNS IN NNS IN NNP WRB VBD DT VB WP VBD DT NNS VBG IN NNS IN NNS IN NNP PRP RB VBG IN DT NN NN IN DT NN
71458,0,PRP DT NNS VBP TO VB IN PRP VBP VBG TO VB DT JJ NN NNS IN IN DT JJ NNS WRB NN NN VBD DT NN NNP NNP NNP NNP NNP NNP PRP DT NNS VBP VBG PRP$ NN
54472,0,PRP VBP EX VBZ RB DT NN IN NN IN DT NN PRP MD VB IN WP NN NN IN WP VBN EX VBD DT NN IN NNP VBG NNS VBD RB NNP NNP DT NN IN NNP IN WRB DT NN NN NN VBD RP
59400,0,NNP NNP VBD JJR NNS IN DT JJ NNP CC VBD NNS IN NNS CC PRP VBD DT NNPS WP VBD NN TO VB NNS IN NNP NN VBD VB NN NNP NNP VBD VB NNS JJ
24491,1,CD NNPS VBP IN DT NN WRB NNP VBZ JJ IN NNS WRB MD NNPS RB VB DT JJ NNS IN RB PDT DT NN VB PRP$ NNS VBG NNP VBP JJ CC JJ IN DT NNS UH VB DT JJ NN
66553,0,DT NN VBZ VBN IN NN IN IN CD NN IN NN DT VBZ RB JJ IN NN NN NN NNS DT NNP NNP VBD DT JJ NN VBZ RB JJ CC JJ PRP VBD CD IN DT NN CC VBZ VBN NNS NN MD VB RP RB RB
77196,0,NNP VBZ VBG DT NN NN TO VB NN IN NNPS VBP VBG PRP VBG IN NN NN NN VBN IN NNS CC DT JJ NNP PRP RB RB RB JJ TO VB RB
84476,0,IN PRP WRB JJ PRP VB NNP NNP VBG IN DT NN IN NNP NNP VBD DT NN RB VBD PRP DT IN PRP$ NN PRP NNS VBD IN PRP RB VB PRP RP
82513,0,DT VBZ RB RB NNP NNP IN DT IN DT NNS RB VBZ WRB JJ NNS VBP CC PRP VBP NNS IN DT JJ NN VBG DT NN CC VBD PRP IN DT NN IN PRP MD VB DT JJ NN WDT VBD VBN VB PRP VB PRP DT NN
20182,1,DT CD NNS CC DT NN NN VBZ VBN DT JJS CC JJS NN IN NN IN RB RB IN DT NNP NNP VBZ VBN CC RB DT CC PRP RB NNS JJR IN NN VBZ RP
61458,0,DT NNP NN VBZ RB JJR IN DT NNP VBD NNP NNP NNP
45311,1,IN JJ NNS VBP VB VBN JJ NNS IN JJ NN NNS DT NN VBZ IN IN DT NNS VBP TO RB VBN JJ CC JJ NN NNS NNS NNS NNS IN NNS CC VBN NNS NNP
80426,0,DT NN IN DT NN MD RB VB PRP$ DT NN NN PRP VBZ TO VB DT NN VBZ RB VB TO VB VB PRP IN NN
26263,1,DT VBZ DT JJS NN IN DT NN NNP VBZ RB DT JJ NN IN DT WP VBP PRP VBG IN RB VBG RP DT NNP IN NN
53806,0,NNP NNP NN MD RB VB IN DT JJ NN IN NN NNS IN DT NNP PRP VBG NNP NNP NN IN DT NN VBG RP IN DT NNS
2083,1,IN PRP DT NN IN DT NN PRP MD VB VBN NNS RB IN DT NNP NNP NN VBZ VBN IN DT JJ NN NN VBZ VBN RB IN DT NN PRP$ NN VBZ JJ
69766,0,DT VBD DT NNP PRP VBD NNP NNP MD VB NNP CC NNP NNPS IN NNP
11844,1,NNPS IN DT JJ NN RB NNS IN NNP IN NNP NNP NNP NNP NN VBD NNS IN NNS IN NNS PRP VBD RP DT NN NNP VBZ IN DT NN IN NN VBZ NN JJ NNS
26274,1,VBZ RP NNS IN NNS VBP VB DT VBZ DT JJ NN
37671,1,DT JJ NN NN NN VBD IN DT JJ NN IN NNS IN DT JJ NN VBG IN IN IN VBG DT NN JJ IN DT NN NN NN IN DT JJ JJ NN VBZ DT JJS IN NN IN NNS
62972,0,IN NN VBD TO VB VBN IN NN PRP MD VB VBN NNP JJ
71393,0,IN DT NN NN IN NNP NNS NNP VBD IN IN DT NNP NN IN NNS IN DT NN NNS IN NNP NNP NNP CC NNP JJ NNP TO VB IN NNS IN NN NN IN DT JJ NN
48386,0,NNP NNP NNP VBD NNS NN RB VBZ TO VB DT NN WDT VBZ RB IN NN NN VBP PRP$ NNS
44235,1,WRB RB VBP PRP VB DT NN VBZ VBG VBN IN DT NN VBZ RB TO RB VBN PRP CC VB PRP DT NN VBZ DT VBZ MD VB VBN RBR RB IN DT NN DT NN NN VBZ VB IN RBR RB CD NN VBZ DT NN
19567,1,PRP VBD DT VBZ WP DT JJS NN NN IN DT NN VBD IN
48300,0,NN IN DT NN WRB VBP PRP VB DT CD NNS NN WRB PRP VBD DT JJS NN JJ NN IN NN NN VBG PRP
33316,0,WRB MD NN VB DT NN WRB DT JJ NNS RB VBD NN RB RB IN VBG IN DT NNP IN NNP
83550,0,WRB NN NNS VBP DT NN IN NNP VBD NN IN JJ NN CC RB VBD IN PRP$ NN IN NNP VBD VBN VBG IN PRP$ NNS IN DT NNPS
10487,1,NN EX VBZ RB IN NNP WRB DT NN MD VB DT CD NN NN IN JJ NN
66558,0,NN NNP NNP VBD PRP IN DT NN IN VBG DT JJ NN IN DT NNP NNP NNP VBZ JJ NNP NNP
23062,1,IN NNP NNP VBD DT JJ NNS VB RP IN PRP$ NNS IN NN IN NNS CC NNS WRB NNP NNP NNP VBD IN DT NNP NNP NN DT NNP NNP NNP CC DT NNP NNP NNP NNS VBD CC DT NNP VBN NN
12169,1,NNP NNP VBZ DT JJ NN WDT VBD NNS IN NNP CC NNS IN NNP VBP JJ NN DT VBD PRP NN CC RB VB PRP IN NNP PRP VBD VBG IN DT NNP NNP NNP NNP NNP NN WRB PRP VBD NN CC PRP MD RB VB WP PRP VBD
11029,1,RB DT JJ NN TO VB NNS WP VBP JJ NNS JJ IN DT JJ NN VBD DT NN NN IN NN IN DT JJ NN VBD DT NN NN IN NN IN DT JJ NN VBD DT NN NN IN NN
15177,1,IN RB IN PRP$ JJ NNS NNP IN PRP VBP JJ NN NNS IN NNP NNP VBG DT NN IN DT JJ NN VBG NN NNS MD VB DT JJ NN CC PRP$ NNS CC NNS VBP RB VBN DT NN
88753,0,PRP MD VB RB IN PRP MD VB DT JJ NNS IN PRP NN TO VB NN IN NNP NNS VBP JJ PRP VBP DT NNP JJ NN PRP RB VBG TO VB IN WP JJ CC JJ PRP IN DT NN IN DT NNP WP VBP PRP VBG IN
21665,1,NNP NN VBP VBN VBG CC VBG JJ JJ NNP VBN IN NNP NNP NNP NN VBD JJ NN IN NN NNS NNS CD NNS RB VBN WP VBD IN NN VBG TO VB IN RB VB VBN
25838,1,PRP VBP VBG NN NNS IN TO NNS IN EX VBD NNS IN DT NN JJ NNS VBP JJ IN DT JJ NNP NNP IN IN NN NNP NNS VBP JJ JJ JJ NNS
48198,0,UH VB DT NNP NNP PRP VBP IN NNP IN DT NNS PRP VBP TO VB IN DT NN NNS VBP JJ CC IN EX VBD DT JJ NN NNP NN NN VBZ PRP VBP DT NNP NNP VBN IN DT NNS
47326,0,NNP RB IN NNP NNP NNS VBP VBG DT NN VBG IN NNP NNP
84191,0,WRB NNP NNS VBP NNP NNP NNP RB DT NN JJ NNS VBD CD NNS MD VB VBN IN NNP DT NN VBD NNS CC RB PRP DT NN IN DT NNP NNP NNP WRB VBD NNP NNP VBP EX MD VB NN NNS VBN IN NNP
30174,0,PRP JJ DT NN WDT DT NNS IN DT JJ JJ NN VBP VBN VBG NNS IN DT NNP VBZ PRP$ NN IN NN IN VBG DT NNP NNP NNS VBP RB DT NNP NN NN CC DT NN MD VB TO VB DT NNS DT
8392,1,UH WRB PRP VBP IN DT NN CC IN NNPS VBP TO VB PRP IN PRP PRP RBR IN DT RB IN VBG VB DT NN PRP DT VBD PRP$ NNS NN NN CC NN NN CC RB RB PRP MD RB VB PRP
24411,1,DT UH WP DT NN NN VBD IN RB IN DT NNP NNS PRP VBP NNP VBZ JJ RB CC VB NN VBZ NN VBZ NN DT JJR NNS IN JJ NN
13766,1,RB PRP$ NN NNP
58604,0,NNP NNP NN IN DT JJ NN VBZ DT NN IN WRB DT JJ NN VBP RB IN JJ NNP CC RB IN DT NNP NN NNP
908,1,DT NNP NN VBD DT NN IN DT NNP IN WDT VBD RP DT NN IN DT TO RB VB IN NNP IN NNP IN DT NN VBD JJ NNS DT NN VBD NN VBG NN NNS
74030,0,PRP VBP PRP VBP JJ IN VBG IN JJR NNS IN NNP VBP VBN IN NN IN IN NNP IN DT JJ NN PRP VBP PRP VBP NNS CC PRP VBP VBG DT JJ NN
48919,0,NNP NN RB VBD IN PRP$ NNP RB VBG JJ NNS PRP MD VB DT NN RB NN NNP RB NNP NNP VBZ DT NNS VBG NNP NNS JJ NNS RB VBN VBP PRP$ NN DT JJR NNP NNP NN NNP RB
59635,0,NNP MD VB DT NNS JJ CC NNS IN PRP$ JJ NN VB PRP PDT DT NNS CC NN RB NNS IN NN NN NNP VBZ VBG NN NN RB JJ NN
81289,0,WRB VBZ VBG VBG NNS IN DT JJ JJ NN IN NNP RB DT JJS NN NN IN NNP VBG NN NN VBZ TO VB JJ IN DT IN PRP
48003,0,VBG DT JJ NN JJ NN NNP NNS VBP PRP
74622,0,VB VB IN CD NN WDT VBZ PRP$ NN CC NN IN NN MD PRP VB IN NNP NNP VBD DT NN IN CD IN PRP VBD IN PRP CC RB IN IN NN NN PRP$ DT JJ NN RB IN PRP VBP IN NN CC NN PRP MD VB JJ
17746,1,WP VBP PRP VBG PRP VBD NNP NNP CC NNP UH VBD DT RB JJ NN NN IN NN CC IN NNP NN PRP MD RB VB NNP NNP NN NNP NNP NN VBN IN DT CD RBS JJ NNS IN JJ NN
63656,0,NNP RB RB IN PRP VBP DT NN PRP VB PRP$ NN VBN IN PRP RB PRP VBP NNP NNP JJ NN RB PRP RB PRP VBZ RB RBR DT NN CC PRP VB PRP NNS RB IN IN DT NNP NNS
35850,0,RB DT NN NN VBZ RB RB VBN JJ NN NN PRP VBP TO VB IN JJ JJ NNS IN NNS WP VBP RB JJ IN DT JJ NNS
10300,1,VB RP NNS PRP VBD PRP RB VB NNP NNP RB PRP VBP VBG RP IN NNPS TO VB RP NN NNS JJ NNS IN DT NNP NNP NNP DT VBZ RB IN DT CD NNP NNP NN NN RB IN NNP DT RBR JJ NN DT NNS
27679,0,RB DT JJ RB VBP IN DT NN CC NN NNP PRP VBZ VBG DT VBP IN CC PRP VBZ VBG VBZ DT JJ NN RB VBD DT NN IN DT JJ NNP VBG NN NN UH PRP RB IN VBG NNP NN NNS
23228,1,IN JJ NN NNP VBD TO RB VB DT NNS JJ JJ NN
55084,0,JJ NN NNP NNS MD RB VB IN JJ NNS JJ NNS VBP JJ NNS RB JJ NNS MD VB DT PRP VBP TO VB VBZ VB DT JJ VBN NN
28877,0,DT VBZ DT NN IN RB WRB DT NN IN NN VBD VBN IN NNP FW PRP VBZ DT JJ NN NNP NN NN NN PRP RB VBD DT NN NN CC VBD JJ WRB PRP VBD VB DT NN IN NNS WP VBD IN JJ VBD DT JJ CC NN RB
57609,1,NNP VBD NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP VBD DT NN IN NN IN DT NN IN RB NNS NNP VBN NNPS VBD
83875,0,VBP PRP VB NNP NNP MD VB DT WRB PRP VBZ PRP$ NN IN DT NNP NNP NNP NNP PRP VB PRP$ NNP VB DT NNP NNP NNP DT NN MD VB RP IN PRP$ NNP NNP
25736,1,JJR IN CD NN MD VB JJ CD VBG JJ VBZ RB VB DT VBZ JJ NNP CC NNPS VBD VBN CC NNP CC NN NNS NNP VBD IN NNP NN EX POS NN NNS IN NN NN NN
35379,0,WRB NNP NNP NN VBZ VBN NNP DT NNP IN JJ NN JJ NNP VBD MD VB VBN TO VB RB JJ RB NNS NNP NNP NNP JJ NNS TO VB NNP MD VB TO VB JJ NNP NNP NNP NNP NNP RB
27554,0,JJ NNS VBP TO VB JJ VBG NNS PRP JJ IN NNS VBP VBN IN PRP$ NNS IN DT JJ NN IN DT NN IN JJ NNS DT NN VBZ IN PRP$ NN CC PRP VBN TO VB JJ NN NN
38915,1,PRP RB VBD DT JJ NN RB DT JJ NN IN PRP$ NN VBD JJ IN JJ NNP IN NNP CC VBD IN PRP$ NN DT DT NN IN NN JJ RBR JJ NNP
64951,0,RB DT JJS NN NN IN DT NNP IN NNP NNP NNP NNP NNP NNP RB NNS IN NNS RB NNS
57742,1,NNP VBD NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP VBD DT NN IN NN IN DT NN IN RB NNS VBD
6215,1,PRP MD VB VBN JJ NN IN DT NN IN NN PRP VBP DT VBZ DT JJ NN NN
86142,0,VBD DT NN IN NNP NNP IN NNP NNP WRB PRP VBD NNS JJ RB NNP VBD DT NN RB RB RB NNP NN VBD PRP VBD RB VB IN NN NNP VBD VBG
16330,0,PRP VBP NNP NNP VBZ DT JJR JJ NN NN IN PRP$ NN IN JJS IN PRP$ NN VBZ VBN IN NNS WDT VBP VBN IN DT JJR NN IN VBN NN CC PRP MD VB IN PRP$ JJ NN
28092,0,NNP NNP VBP PRP RB VBG DT NN WRB VBD PRP VB VBN CC VBP PRP RB RB RB VB IN NN
68963,0,UH PRP VBP DT JJ NN JJ NN NNS WP VBD DT NN IN NNP VBD DT NN IN NNP NNP PRP VBP RB
78873,0,UH PRP VBP VB NN NN JJ VBN IN DT NN IN NN PRP MD VB WP PRP VBD IN DT NN IN PRP$ NN
65377,0,NNP NNP NN VBD VBN IN DT NN NNS IN NNP NNPS NN RB PRP VBZ VBG RBR JJ NN PRP VBP RB RB DT NN IN NN IN PRP VBZ NNP PRP$ NN NNP
10302,1,WRB VBD UH IN DT JJ NN NN NN NN DT NNS IN NNP VBP DT NN WRB PRP MD VB IN PDT DT NN TO VB NN WRB VBD PRP VB VBG JJ VBZ PRP NN TO VB PRP RP
71825,0,WRB NNP VBD RB IN NNS CD NNS VBP VBG IN NNP VB CD RB DT CD NNP NN NNS PRP RB DT NN
48516,0,PRP VBD PRP VBZ JJ TO VB DT JJ NN NN PRP VBZ RB VBN IN NN NN RB RB NNP VBD MD NNS WP VBP NNS VBP PRP CC VB PRP$ NNS VB JJ IN JJ NNS
39581,1,VB DT NNP NNP NNP NNP NNP VBD CD NN NN NNS JJ NNP IN VBG NNS IN NNS IN NNS IN NNP NNS
11313,1,CD NNS VBP VBN DT VBN NN NN IN DT NNS NN NNP NNP NNP NNP NNP CC NNP NNP NNP VBD DT NN IN PRP CC PRP VBD DT NN NN RB RB VBD IN NN WDT IN PRP VBZ RB RB IN NNP NN NNS
56286,0,PRP RB VBD PRP VBD PRP CC IN NNP NNS VBP VBN DT NN JJ IN DT NN IN PRP RB VBD DT JJ NN RB TO VB NNS PRP VBZ VB IN NNP VBD DT JJ NN IN DT NN NN NN IN NNP WDT VBD DT NNS
34424,1,NNP RB NNP NNP VBD RB DT JJ JJ NN WP VBD VBG IN RB DT NN PRP VBP CC PRP VBP IN NNP VBD DT NN TO VB PRP$ NN VB WRB PRP VBD IN VBG JJR NN IN DT NN CC RB VBD PRP IN DT NNP RB
40755,1,VB DT NN RB PRP VBD RB VBG IN NNP VBZ VBN RB CC JJ JJ NN RB PRP VBP VBG IN DT NN IN JJ NNS VBP IN NNP RB PRP RB VBD IN PRP VBP JJ NN IN NNP
73585,0,RB JJ NNP IN NNP VBG NN IN NNP NNP IN PRP$ NN NN PRP VBP DT NN MD VB JJ MD VB JJ WP VBZ NNP DT NN
35869,0,DT NN NNS WDT VBP VBN DT NN VBP VBN JJ JJ NNS DT RB JJ IN NNS WDT VBP NN NNS PRP VBG NNS IN NNS IN NNS RB NN NN NN VBZ JJ IN JJ NN RB RB
88581,0,MD PRP VB DT NN VBP DT NNP RB VB IN DT JJ CD VBZ DT JJ NN IN NN CD VBZ PRP VBP VBG IN JJ NN DT JJS NNP CC PRP VBP RB JJ TO VB NN NN VB JJ WRB IN DT VB VBG IN JJ NN NNP NN
9324,1,NNS VBP VBG NN NNS PRP VBZ VBG JJ NNS DT NN NNP NNP VBZ NNS JJ NNS IN NNPS DT DT NN IN NNS DT NN VBZ RB IN NN IN NNP WRB VBP DT NNS NNP VBZ VBN NNP
13159,0,IN PRP VBP VBG TO VB IN PRP VBG IN NN UH PRP RB VBD PRP IN PRP VBP VB RB IN NNP NNP NNP NNP VBZ DT JJS NN IN NN IN PRP VBP RB VBG WP PRP VBD IN PRP VBP IN NN VBP DT NN NN VB NN VBP
83661,0,PRP VBD IN NNP NNP CC NNP NNP NNP VBD IN RB JJ TO VB JJ NNS
43336,1,JJR IN DT CD NNS VBD VBN RP NNP CC NNP NNP NNP NNP NN IN NNP CC NNP DT NN IN NNS IN JJ VBD DT NN IN DT NN IN JJ NNS NNP NNP NNP NNP CC NNP
82610,0,RB NN JJ NN VBG NN IN NNS CC NNS VBG NN NNS NNP VBZ TO VB DT JJ NN IN JJ NNS
47840,0,NN IN DT NN NN IN NNP VBD VBG IN DT NN NN RB VBG JJ DT VBD JJR NNS IN NNP RB DT NN NN VBD
35918,0,DT NNS RB VBP DT NN IN NNS TO VB DT JJ NN NNP DT RB DT JJ NN NN RB DT JJ RB VBN VBN IN JJ NN NNP NN VBD RP IN DT NN IN NNS
3817,1,PRP VBD DT NN VBN JJ NNS WP VBD TO VB CC VB DT NN IN NNP NNPS JJ NNP NNP VBZ JJ NN VBZ DT JJS NN IN DT NN CC PRP VBP PRP
78996,0,TO JJ DT MD VB IN NN NN NNP VBD NNS TO VB DT NNS
71071,0,DT NNS IN NNP NNP NNP FW CC VBD VB VBG IN DT NN IN DT NN IN NNP NNP CC DT VBZ NNP PRP VBP IN CD IN DT NNS PRP VBD RB VBN NN
56371,1,NNP PRP$ NN NNP NNP VBD NNS NNS IN PRP$ NNS CC VBD NN IN CD JJ NNS VBP PRP VBG PRP RB VBP NNP CC PRP RB VBP NNP IN PRP MD RB VB DT
34560,0,DT NNS WDT VBD VBD NNS PRP VBD IN DT NN NNP PRP VBD VBN IN DT NNP NNP NN NN WP RB VBD PRP IN DT NN IN DT NN IN PRP VBP VBN DT NN PRP$ NN VBD NNP NNP DT NN IN PRP VBP VBG PRP JJ VBZ PRP VBP IN NN NN
83351,0,NNP NNP VBN IN DT NN VBG NNP VBD IN PRP$ NN PRP VBD PRP$ NN NN VBD RB VB RP NNP MD VB VBG IN DT NN
67149,0,RB IN NNP VBD IN DT NN WRB VBP PRP RB VBG CD
13266,1,NNS VBD CD TO VB JJ NN NN NN NNP JJ NN NN VBZ IN DT DT NN NN IN CD NNS VBD VBN IN DT NN
55893,0,JJS IN DT NNS IN NNP VBP IN NN CC VBP PRP$ NNS TO VB JJ VBG IN NN VB RB VB DT NNS NNS PRP VBP VBG NN PRP MD TO VB NNS JJ PRP MD RB VB IN NN NN RB RB CC PRP VBP DT NN
74604,0,NN NNS VB IN NN NNS PRP NNP NNP NNP VBD RB VB DT NN NN NN UH PRP VBP DT NN WDT PRP VBP TO VB MD PRP VB PRP DT NN CC VB DT JJ NN RB IN VBG PRP$ NNS IN IN NN RB JJ
14925,1,PRP VBP JJ PRP$ PRP$ NN DT JJ NNS CC JJ NNS WDT VBZ VBN NNP NN RB JJ VBZ PDT PRP$ NN JJS NN NN CC NN NN RB CC DT VBZ PRP$ NN JJ PRP VBP DT JJ NN NN VBZ JJ RB CC RB IN NNP
22238,1,VBG IN DT NNPS IN NNP NNP CC NNP NNP JJR IN NNS VBD IN DT NN RB IN DT NNP NNP JJ NN NNP DT JJ NN RBS RB VBN IN JJ NNS VBZ JJ NN IN DT JJ NN IN JJ NNS
29290,0,PRP DT VBD RB VB VB VBN IN PRP VBD NNP VBN RB PRP DT RB VBG NNS CC NNS NNS WDT VBP RB VBN NNP VBN VB PRP NN NN CC VBP RB VB PRP IN VBG CC VBG DT NN
28964,0,DT NN VBZ RB VB NNS DT NN JJ PRP$ NN VBZ DT VBG IN DT JJ NN IN DT JJ RB VBZ IN NNP CC VBG NNS CC DT VBZ RB DT NN PRP$ NN NN NN WDT VBZ RB VBN VBN JJ NN IN NNS
84385,0,PRP MD CC EX VBP NN IN NNP RB VBD NNP PRP MD VB VBN NNS IN PRP VBD IN PRP CC PRP$ NN IN NN IN DT NNP NN NNP VBZ DT NN WP MD VB CC VB NN TO VB RB PRP VBD NNP DT NN RB VBD PRP$ NN
75160,0,NNP NNP MD VB NN NNS IN DT JJ NN IN NNPS IN NN VBG IN DT JJ NN IN DT NNP NNP NNP NN NNS MD VB RP IN DT NNPS CC DT JJS NNS IN NN CC NN NNS MD VB IN DT JJS
14438,1,DT JJ NN IN NN JJ NN IN NNP NNP CC NNP NNS IN NNP IN NN NNS NNS IN NNP NNS NNS IN NNP NNS NNS IN
54759,0,IN PRP VBP VB DT NNP NNP PRP VBG IN DT NNS PRP NN PRP NNS VBP PRP VBP PRP TO VB JJ NNS DT VBZ DT JJ NN PRP DT NN RB VBP PRP$ NN RB IN RB
23428,1,DT JJ NN IN NNP VBZ VBN DT JJ NN VBG DT JJ NN PRP$ WRB JJR JJ NNS IN NNP VBP VBN IN VBN CC IN DT NNS WDT VBP RB VB VBN VBP VBN IN JJ NN NNS PRP VBP JJ PRP VBP RB RB
66085,0,PRP MD VB VBN RB JJ PRP VBD DT NN IN DT NNP WRB DT NN JJ NN VBD DT JJ RB TO VB DT NN
81088,0,WRB VBZ VBG VBG NNS IN DT JJ JJ NN IN NNP RB DT JJS NN NN IN NNP
14484,1,PRP VBZ NN VBG NNS IN DT JJ NN NNP VBZ VBN IN CD NNS IN NNP VBZ RB VBN RB IN CD NNP IN JJ NNP NN VBG IN VBN IN NNP IN JJ NNP NN VBG IN
74115,1,NN UH VB PRP$ NNS NNS VBP VBN NN PRP VBP TO VB JJR IN NNS CC JJ VBZ IN NN IN CC PRP$ NNS VBZ IN VB PRP UH VB NNP CC JJ PRP VBP RB VBG IN NN CC NN CC JJ JJR NNS
68854,0,NNP NNP NNP NNP VBN IN NNP NNP CC DT NNS VBG IN PRP
3469,1,DT JJ NN NN WP VBD RB VB IN DT JJ JJ NN NN VBD VB IN PRP NNP NNP
75545,0,DT NNS VBZ VBN CC VBZ VBN NNP IN PRP MD RB VB VBG NN DT NN IN PRP$ NN DT NNS DT NNS DT NN RB DT JJ IN NN NN VBD PRP$ NN NN IN PRP$ RB VBP RB VB NNP NN
68536,0,NNS TO VB NN IN NNP VBD DT NN RB PRP VBD CD NNP NNS IN DT NNP NNP NNP IN NNP WP VBD TO VB DT NN NNS CC RB NNS RB VBD NN CC VBG IN NNS VB RP IN WP DT NNP NNP VBZ VBG TO VB
84699,0,DT NN IN NN IN JJ NNS MD VB VBN IN NNS IN NN NNP NNP NNP
13196,1,WP VBZ PRP$ NN NN NNP NNP MD VB DT JJS NN IN DT NN VB IN DT NNS IN DT JJS NNS IN NN CC IN JJS NN VBP VBN IN NNPS DT JJ NNS VBD IN IN DT NN
