id,class_label,pos
77621,0,PRP VBP JJ NNS WRB VBP NNP NNS VBD IN IN DT NNPS NN NNP NNPS CC NNPS NNS NNP VBZ PRP$ NN RB
77622,0,NNP VBZ IN DT NN
77623,0,VBP RB VB IN RB JJ NNS VBP VBN NNP VBZ IN PRP$ NN
77624,0,DT JJ NN NNP VBZ IN PRP$ NN VBG NNS
77625,0,VB PRP CC VB VB RP NNP VBZ CC RB VBZ IN DT NN IN PRP$ DT NN PRP$ NN NNP
77626,0,PRP VBP NNP MD VB JJR IN VBD IN PRP$ NN IN DT NN VBD VBN PRP VBG TO VB RB JJ WRB NN NNS IN NN PRP RB VBP JJ IN PRP
77627,0,PRP VBP DT NN IN PRP$ NN PDT DT NN JJ NN CC PRP IN DT VBG NN RB PRP VBD DT NN JJR IN NNP NNP VBZ IN DT NN NNP VBZ JJ NN CC PRP$ NNS VBP VBN NNP VBZ DT JJ WP VBZ RP IN NN IN PRP
77628,0,NNP NNP VBZ IN VBZ NN IN DT NN CC NNP VBZ DT JJ NNS IN PRP CC PRP VBG JJ
77629,0,PRP VBP VBG IN NNP NNP IN PRP VBZ IN PRP$ NN
77630,0,NNP NNP NNP NNP VBZ DT NN IN DT PRP VBD VB DT NN IN DT NNP NNP NNP IN VBG DT JJ NN RB RB DT CC RB PRP$ NN VBZ VBG IN NN NN NNS PRP RB VBP WRB NNP VBZ IN DT NN PRP VBZ JJ TO VB NNP JJ IN NNP
77631,0,NNP VBZ IN PRP$ NN IN DT NNS NN
77632,0,NNP NNP PRP VBZ RB RB NNP VBD RB VB DT NN WDT VBZ VBN IN DT NN MD VB CD JJR NNS IN NNP
77633,0,NNP NNP NN NNP IN PRP$ NNP NNP VBD NN NNP RB VBD DT VBD VBG TO VB WDT VBZ WRB PRP VBD IN PRP$ NN NN VBD RP NNP CC VBD NN VBZ DT JJS NNP DT NNP IN PRP$ NN NNP NNP JJR NNS NNP
77634,0,NNP NNP RB VB RP NNP NNP NNP VBZ PRP$ NN RB
77635,0,NNP VBZ PDT DT NNS IN NN NNP VBZ IN NNS IN NN JJ NNS VBP VBN IN DT NN WP NNS VBP NN PRP VBZ IN PRP$ NN DT VBZ RB DT NN IN NNS IN NNP JJR TO VB IN PRP VBZ DT RB JJ NN NNP VBD JJ
77636,0,PRP RB RB VB IN PRP CC NN WP VBZ PRP VBZ IN DT NN CC VB NNS IN VBG NNS PRP$ NN CC NN
77637,0,RB NNP VBZ IN PRP$ NN
77638,0,VBD JJR RP IN NNP RB VBZ IN DT NN
77639,0,NNP VBZ IN NN NN VBZ VBN PRP VB DT PRP VBZ IN DT NN DT NN CC NNS IN DT NN WP VBZ RBR JJ VBZ IN PRP VBD PRP$ NN IN PRP MD VB DT JJ NN IN DT NN PRP VBD DT NN IN NNPS NNP VBZ RB JJ
77640,0,CC PRP VBP WRB NNP VBZ IN DT NN RB RB PRP MD RB VB JJ NN RB
77641,0,NNP RB VBD PRP VBZ RB VB DT JJ NN IN PRP VBZ IN DT NN CC VBZ IN DT NNS PRP VBZ VBD DT NN IN NNP IN NNP VBZ NN RB VBD IN DT PRP$ NN VBZ RB WP NNP VBZ VBG RB NNP NNP
77642,0,CD NNS IN JJ NN NN CC VBG IN NNP VBZ IN DT NN
77643,0,NNP NNP NNP DT NNP NNP WP VBZ RP NNS IN NN VBG NNS VBG JJ JJ NNS VBZ IN PRP$ NN NNP VBZ DT NNP NNP IN DT NN VBZ VBG DT JJ NN PRP MD VB TO VB PRP$ NN
77644,0,PRP$ NN RB VBD NNP VBZ IN DT NN NNP VBD RB VB DT NN WP VBD IN DT NN
77645,0,PRP VBP DT NN PRP RB VBP NN IN JJ NNS VBZ IN NN NNP RB VBD VBG TO VB PRP CC VBG PRP$ NN CC VBG IN NNP NNS VBP DT JJ NN PRP VBP PRP VBD NN NN NN
77646,0,JJ NN NN NN NNP NNP VBZ TO VB VBN IN IN DT NNP NNP IN NNP CC RB VBZ VBG IN DT JJ NN NN RB VBG RP IN NN TO VB IN DT NNP NNP NNS
77647,0,JJ PRP VBP IN WRB NNP VBZ IN PRP$ NN CC DT NN VBZ PRP VBG IN DT NN
77648,0,RB VBZ WRB NNP VBD JJ NNS IN DT NN DT NN TO VB WRB DT NN VBZ PRP VBN
77649,0,MD RB RB NNP NNP VBZ IN DT NN IN PRP VBZ RB VBG JJ IN DT NNS VBZ VBG VBN NNP VBP VBG IN PRP$ NN NNP RB VBG IN PRP$ NN NN NN WDT VBZ RP IN NNP NN NN IN NNS
77650,0,RB NNP VBZ VB RP IN DT NN IN NNS
77651,0,NNP MD VB RB VBN RP IN DT PRP VBD JJ NNS IN DT NN NNP IN NNPS PRP VBP NN JJ CC VB NN PRP VBD NNP VBZ RB NN WRB MD PRP VB NN JJR IN NN WP VBZ IN PRP$ NN
77652,0,DT NN VBG IN DT NNS RB VBZ TO VB PRP NN NNS RB CD NNS DT NN IN JJ NNS IN DT NN IN NNP VBZ IN PRP$ NN NN VBZ NN IN DT PRP VBZ VBN
77653,0,NNP VBD DT NN PRP VBD NN RB JJ TO VB DT JJ NNS CC RB PRP VBZ DT NN WRB VBZ NNP IN VBG DT NN UH PRP VBD PRP VBZ IN PRP$ NN
77654,0,PRP VBP RB VBN DT NN IN NNS IN DT NN IN NN NNS IN NNP VBD IN PRP$ NN CC DT NNS PRP VBP VBN IN NNP NNS VBN IN NNP RB DT NN NNS WRB IN PRP VBP PRP CC VB PRP TO VB IN NN NNS CC NNPS VBZ IN
77655,0,WDT VBZ WRB NNP VBZ IN DT NN
77656,0,JJ NN PRP MD RB VB DT JJR IN VB CC MD PRP VB NNP IN PRP MD VB DT NN IN NNP VBZ IN PRP$ NN RB RB JJ IN VBG DT NN PRP RB VBD RP IN NN NN CC NN
77657,0,NNP VBZ IN DT NNP NNP NN VBZ DT PRP$ VBG IN DT NN IN PRP RB VBG NNP VBZ IN DT NN
77658,0,WRB MD PRP NNP VBZ RB PRP$ NNP VBP NNP PRP VBZ VBD NN CC VBZ IN PRP$ NN PRP VBD DT VB
77659,0,NNP VBZ IN DT NN
77660,0,RB VB DT NN NN CC VB DT NN WP VBD PRP RB VB CC NN VBD JJ NNS MD VB PRP IN DT NNP PRP NNP NNS VB PRP IN NNP NNP VBD PRP DT NN
77661,0,VB NNP PRP VBZ PDT DT NNS UH VB PRP VBZ RB VB NNS PRP VBZ IN DT NN
77662,0,NNP NNP VBZ IN PRP$ NN VBG PRP VBZ DT NN IN PRP NN CC RB PRP VBZ DT NN RB CC PRP VBZ DT NN IN DT NN VBN
77663,0,NNP NNP VBZ PRP$ NN IN JJ NN VBG DT NNS IN VBG NNS JJ NN CD IN DT JJ NNS PRP VBZ RP NN NNP VBZ IN PRP$ NN NNP VBZ NN
77664,0,RB RB IN NN VBZ IN IN NNP NNP NN RB PRP$ DT JJ
77665,0,NNP VBD DT JJ NN RB IN JJS IN DT JJ NNS IN DT JJ NNS IN NN CC DT JJ NN VBN IN DT NN PRP VBD TO VB DT NN IN PRP NN PRP VB TO VB IN PRP VBP DT JJ IN NNP WRB PRP VBZ IN PRP$ NN IN NNS
77666,0,NNP NNP VBZ JJ VBG DT NN PRP VBZ RB VB IN NNP NNS IN NN PRP RB VBZ PRP$ NN TO VB PRP DT NNS CC NN IN IN DT NN
77667,0,NNP NN IN NNP VBN DT NNP IN DT NNP NNP NNP NNP NNP NNP WDT DT NN DT NN VBZ VBG VBN IN DT JJ VBN IN NNP VBZ IN DT NN
77668,0,VBZ PRP VB PRP TO VB DT JJ NN DT NNP VBZ RB VBN RP CC VBD IN NN IN EX VBZ DT NN IN DT NNS CC NN VBP NN TO VB IN JJ NN NNP NNP VBZ RB VBN PRP CC PRP VBZ IN PRP$ NN NN VBG TO VB PRP RP
77669,0,RB NNP VBZ IN PRP$ NN IN NNS CC NNP VBZ JJ NNS PRP VBP PRP VBP PRP IN DT NN NNP UH PRP VBP PRP VBG DT IN IN PRP$ NN NNP VBD VBN WRB VBZ DT VBG RP IN DT NNS WDT VBD PRP RB RB VBZ RB VBG IN NNP
77670,0,WP DT NN PRP MD RB VB WRB NNP NNP MD VB RB IN DT NNS CC PRP VBZ IN PRP$ NN NN IN DT NN DT NNS VBP VBN PRP VBP TO VB IN IN DT JJ NNS IN NNS WDT VBP RP IN NNP EX MD VB DT NN IN PRP VBG VBN
77671,0,VBZ DT DT JJ NN PRP VBP VBG NNP VBZ IN PRP$ NN RB PRP MD VB JJ PRP VBP
77672,0,NNS VB DT NN DT NN NNP NNP VBZ NNP NN WP VBZ PRP VBZ DT NN IN DT NNP NN WRB RB VBP PRP VB PRP MD VB PRP TO VB IN DT CD NN PRP RB VBZ IN PRP$ NN IN DT MD VB DT NN
77673,0,RB VBG NNS IN VBZ NN CC VBG PRP DT NN IN NN VBZ RB VBG RB JJ WRB NNP NNS VBP DT JJ NN WRB PRP VBZ DT NN IN PRP$ JJ RB JJ IN DT NNS
77674,0,NNP VBZ IN PRP$ NN NNP NNP PRP$ NNS VBP DT JJR PRP VBZ VBN DT RBR JJ PRP VBZ PRP RB VBP WRB JJ PRP VBZ IN NNP RB PRP$ NN CC RB IN PRP VBZ PRP IN VBG PRP VBZ VBN VBN TO VB IN PRP$ NN VBZ VBN
77675,0,NNP RB VBD NNS IN DT NN PRP VBZ IN PRP$ NN NNP NNS VBP RB VB NNP NNP NNP NN NNS DT VBZ DT NN MD VB IN NNP RB
77676,0,NNP VBZ DT IN CD NNPS CC NNP NN PRP VBZ VBN JJ CC PRP RB IN DT NN IN PRP$ NN VBZ NNP TO NNS PRP VBZ NN VBZ RB IN NNS NNS VBZ WRB PRP NN NNP MD VBZ NN IN NNS VBD NNS
77677,0,RB PRP$ WRB PRP VBP RB VB IN PRP VBZ IN DT NN NNP VBZ DT JJ NN NN NN IN DT NNP RB DT JJ NN
77678,0,PRP VBP VBN IN VBG DT RP IN IN NNP NNP VBZ IN PRP$ NN IN NN IN DT NN PRP VBD RP CC VBG PRP VBN IN DT JJ NN VBD RB IN NNP VBD RB VBN PRP MD VB VBN PRP$ NN DT NN
77679,0,NNP NN NN IN NNP NN RB VBG TO VB NNS NNP VB JJ NNP NN NNP VBZ NN NNP VBZ NN VBZ DT JJ RB
77680,0,PRP VBP NNP PRP VBD DT JJ JJ NN IN DT NN WDT RB VBZ NN NNS NNP VBZ VBN IN DT NN CC VBZ RP IN NNS NNP NNS RP IN DT NNP NNP NN DT VBZ DT NN NNP MD VB PRP PDT DT NN NNP VB IN PRP$ NN NNP VB RB
77681,0,DT NN NN RB VBD NN VBZ IN PRP$ NN NN
77682,0,NNP VBZ IN NN
77683,0,NNP DT WRB NNP NNP VBZ IN PRP$ NNP IN PRP$ NNP VBZ VBG RP NNPS IN NNP NNP NNP NNP CC RB VBN DT NN NN IN NNS CC NN IN NNP RB NNP VBZ VBG TO VB DT NN IN NN NNP NNP VBZ DT NNP NNP
77684,0,NNP VBZ IN PRP$ NN DT NN CC RB VBZ DT NNS PRP VBZ RB VBN IN PDT DT NN VBD IN NN TO VB PRP VBD PRP$ NN
77685,0,PRP VBP NN IN NN RB IN NNP RB NNP DT NN PRP VBZ IN DT NN PRP VBZ VB DT NN
77686,0,NNS VBZ VBG IN NNP IN PRP VBZ IN DT NN
77687,0,NNP VBZ DT JJ NNS IN NNP CC NNP NN VBP RP CC VB PRP$ NNS PRP$ NN NN CC PRP$ NN VBP IN PRP NNP VBZ JJ IN NNP VB VB JJ PRP VBZ IN PRP$ NNP NN
77688,0,DT NNP NN NN IN DT JJ NNS DT NNP NNP NNP NNP NNP DT JJ NN NN NNS IN RB IN RB NNP NN NNP NNPS NNP NNP VBZ PRP VBP RB IN DT NNP NNP NNP NNS IN NNP NNP CC PRP VBP VB PRP$ NNP NN NNP NNS
77689,0,NNP IN DT VBZ RB WRB NNP NNS VBP RB VB PRP VB IN NNP PRP VBZ DT VBG VBG NN NN VBZ WRB PRP VBZ IN PRP$ NN JJS IN DT NN
77690,0,NNP PRP VBP RB VB WP PRP MD VB IN PRP VBZ IN PRP$ NN PRP VBZ RB VB NN NNS PRP VBZ IN JJ NN NNS IN JJ NN NNS WRB PRP RB VBZ JJ JJ NN NNS PRP RB VBZ TO VB DT JJ NNS WRB PRP MD VB
77691,0,PRP MD VB PRP$ NN CC PRP VBZ VBP IN DT NNS IN PRP VBP JJ WDT PRP VBP PRP VBP WRB MD NN VB RB IN DT NNS IN NNP VBZ CC PRP VBZ IN PRP$ NN NN IN DT NN
77692,0,PRP DT NN JJ NNP WRB VBZ DT NN WP MD VB JJR IN NNS IN DT JJ NNS PRP VBZ CC VBZ VBN IN PRP$ NN NN DT NNS VBG VBN VBP DT NNP
77693,0,UH UH DT NN VBZ VBG TO VB NN CC NN TO VB RP DT NNPS IN VBG IN NNP VBZ VBN IN PRP$ NN IN NNS
77694,0,UH JJ WRB DT VBZ RB IN DT NN IN DT NN NN NNP VBZ VBN IN PRP$ NN IN JJ NNS CC RB VBD DT JJ JJ NN IN NNS IN DT NNP NN
77695,0,UH NNP JJ RB TO VB DT JJ NNS IN WP NN NN NN PRP VBZ DT JJ JJ NN NNP VBZ VBN VBN VBD IN NNP VBP PRP VBG TO VB VBG UH VBD NNP VBD DT CD RP DT NN PRP VBZ IN PRP$ NN
77696,0,CC PRP VBP NNP MD RB VB DT NN NN IN DT JJ NN IN DT NN RB RBR VB DT JJ NN UH UH PRP VBZ IN PRP$ NN
77697,0,NNP VBZ DT NN WDT VBZ IN PRP$ NN
77698,1,PRP VBD RB VB IN DT NN UH NNP IN DT NNP NNP VBG PRP RB VBP IN DT NN JJ WRB MD PRP VB IN NN NNP VBZ RB IN PRP VBZ IN PRP$ NN
77699,0,IN PRP VBD DT NN JJ NN RB VBD WRB JJ NNP VBZ VBP PRP VB DT NN WDT VBZ IN DT NN RB VBG NNS CC DT NN WDT VBZ IN PRP VBZ NN VBZ PRP$ NNS IN PRP VBP JJR NN
77700,0,IN PRP VBP NNP VBD IN NNP JJ NNS CC VBD VBN RP IN PRP$ NNS CC PRP VBP NN VBZ DT NN PRP VBP DT JJ NN IN JJ DT NN WP VBZ IN PRP$ NN VBZ RB VB CD NNS TO VB RP IN JJ NNS TO VB IN NN
77701,0,DT VBG NN CC DT JJ NN VBP CD JJ NNS DT MD RB RB VB VBN NNP VBD RB DT JJ NN VBG NN IN PRP$ NNP NN NN CC RB VBD IN DT NN WDT VBZ IN PRP$ NN NN
77702,0,NNP VBD RB NN CC RB DT NN NNP VBZ VBG JJ PRP VBP NNP NN NNP NNP NN VBZ IN DT NN NN PRP RB JJ
77703,0,NNP VBN IN NNS IN DT NNS IN NNP NNP WP PRP VBZ VBN IN VBZ VBG PDT DT NN IN PRP VBZ TO VB IN PRP DT NN WRB VBD PRP VB PRP VB PRP$ NN IN DT JJ NN NNP CC NNP RB IN NNP VBZ IN NN MD VB VB JJ
77704,0,JJ NNS VBG NNS VBG VBN NNS VBG NNS IN NNP NN VBG DT IN NNP NNP VBZ IN NN CC NN VBZ DT IN PRP$ JJ NNS WDT NN IN NN VBP RB PRP VB
77705,0,NNP NNP VBZ IN PRP$ NN DT NN VBG PRP VBZ DT NN IN PRP$ NN CC RB PRP VBZ DT NN RB CC VB DT NN IN DT NN VBN
77706,0,CC PRP VBP NNP IN VBG IN PRP VBZ IN PRP$ NN
77707,1,NNP VBZ JJR WRB PRP VBZ RP CC VBZ IN DT NN DT JJ NN MD VB IN DT NN CC RB VB RP
77708,0,NNP VBZ PDT DT JJ NN PRP$ NN VBZ PRP VBZ DT JJR NN IN VBG IN PRP RB VBZ IN PRP$ NN IN NN NN NNP NNP NNP
77709,0,DT RB RB WP NNP VBZ VBN DT JJ NN CC NN NNS VBP VBN IN PRP$ NN CC JJ NN IN VBG PRP VBZ IN PRP$ NN CC VBZ NN RB VBP VB NNP NNP NNP VBZ PRP IN RB
77710,0,RB WRB VBZ VB NN IN NNP DT NN VBZ IN PRP VBZ VB PRP PRP VBP WRB RB VBZ NNP VB NNP VBZ IN PRP$ NN IN NNP VBD VB IN NNP RB WRB VBD PRP VB PRP VBD VBN IN NNP CC IN NNP VBZ RB DT NN VB UH
77711,0,VBP PRP VBG IN NNP UH PRP VBZ IN PRP VBP NN NNS IN DT NNP NNP NN
77712,0,CC DT VBZ WP VB WRB PRP VBP IN DT NN IN DT NN IN DT NNP WP VBZ VBN RB IN PRP$ NN IN IN DT NN CC PRP VBZ RB VBN IN DT NNS CC JJ NNS VBP PRP RB VB IN NNP NNP CC DT NN IN DT NN
77713,0,NNP NNS IN NNS NN NNS NN NNS PRP VBP PRP VBZ DT JJS NN IN NN NNP NNP VBZ NNP NN DT NNS WRB VBZ NNP VB DT NNS DT NNS VBZ IN NN NN NN VBG PRP RB
77714,0,PRP VBP NNP VBZ IN PRP$ NN WRB PRP VBZ CC RB RB IN NNS
77715,0,DT JJ NN NNP NNP NNP VBZ IN NN MD VB VBN NN NNS PRP RB VBD TO VB NNP NNP NNP IN NNP NNP NNP
77716,0,NNP VBZ VBN IN DT NN IN NNP VBZ NNP NNP NNPS NNP NN FW NN VBG VBG VBG NN VB JJ NN TO VB IN NN NNP NNP VBN VB PRP$ NNS VB NNP TO VB NNP VBZ IN NN PRP NNP
77717,0,PRP MD RB VB RP WRB DT NN WP VBZ IN PRP$ NN IN DT JJ NN MD VB RB RB IN NNP VBZ TO VB VBG NN VBZ JJ
77718,0,VBZ IN NN VBN IN DT NN VB NNP JJ DT JJ
77719,0,NNP VBZ RB JJ VBZ IN PRP$ NN CC RB VBZ RB JJ
77720,0,PRP VBP VB DT NNP NNP VBZ IN DT NNS CC IN DT NNP NNP IN DT NNS DT JJ CD NN VBD NNP IN PRP$ NN DT IN PRP VBD JJ TO VB NNS
77721,0,PRP RB VBD NNP CC DT VBG PRP$ NN IN NN IN DT NN IN PRP VBP PRP RB VBZ VBN IN DT NN CC VB DT JJ NNS VBP DT NN RB UH PRP VBD IN PRP$ VBG JJ NNP
77722,0,NNP NNP NNP VBZ IN PRP$ NN DT NN VBG PRP VBZ DT NN IN PRP NN CC RB PRP VBZ DT NN RB CC VB DT NN IN DT NN VBN
77723,0,NNP VBD IN NN IN NNP NNP IN DT JJ NN IN IN JJ NN DT JJ JJ NN NN NNP RB VBZ IN NN IN NNS NNS IN NNS IN NN NN NNS CC VBZ NN IN NN IN NNS IN DT NN NNS
77724,0,DT VBZ DT NN NNP VBZ IN DT NN CC NN VBZ IN IN PRP$ NN NN
77725,0,PRP VBP RB VB TO DT NNS VBD PRP IN PRP PRP VBP VBN PRP DT NNS NNP NN VBZ CC VBZ VBG DT JJ IN PRP VBZ IN DT NN CC VBZ NN PRP MD VB VBG RP NN RB IN VBG IN DT NNS IN NNS NN
77726,0,JJ NN NNP NNS PRP RB VBD TO VB DT VBZ DT NN JJ NN CC PRP RB VBN UH RB NNP NNP VBZ IN DT NNP NNP CC NNP VBZ IN PRP$ NN NNP NN
77727,0,JJ IN PRP VBP IN PRP$ NN VBZ JJ PRP MD VB JJ IN PRP VBD JJ IN DT JJ NN NNS NNP VBD DT WRB DT NN VBD PRP VB IN PRP$ NN TO VB DT NN IN PRP RB VBD VBN TO VB NNP
77728,0,NNP VBZ IN PRP$ NN IN DT NN CC NNS IN DT NNP
77729,0,PRP VBP CD JJR NNPS VBD IN NNP NNPS VBP RB RB JJ TO VB IN DT NN WP VBZ IN PRP$ NN CC VBZ NN PRP MD VB WP PRP VBD IN RB VB RP IN DT DT RB NN
77730,0,NNP PRP MD RB VB NN WDT RB VBZ IN DT NN MD RB VB IN DT NNP NN VBZ RB IN NN DT NN VBZ VBG RP
77731,1,NN MD RB VB DT JJ NN IN NNPS IN DT JJ NNP VBG IN PRP$ NN MD VB DT UH CC DT NNPS RB RB WP VBZ PRP VB IN CC IN IN DT NNP VBZ NNP NNP MD VB RB DT NNS VBP RB JJ TO VB
77732,0,NNP MD VB JJ NN NN VBZ RB TO VB PRP$ NN NNP RB VBZ IN DT NN JJS IN DT NN PRP VBZ IN DT JJ NNS CC DT JJ JJ NN VBZ TO VB NNS CC NNS
77733,0,NNP VBZ IN DT JJ NN WRB NNP NNP VBZ
77734,0,WDT JJ NNP VBZ IN PRP$ NN CC VBZ NN NN RB VBD WRB NNP VBD JJ TO VB RB CD JJ NN IN DT NN RB DT PRP VBD TO VB VBD RB VB JJ IN DT NN CC VB PRP$ NN CC PRP VBD PRP VB JJ
77735,0,DT NNP RB VBZ IN PRP$ NN
77736,0,NNP NNP JJ NN VBD VBN IN DT NN WDT NNP NNP VBD VB WRB TO VB IN DT NNP NNP NNP IN DT NN VBD TO VB NNP NNP TO VB DT NN PRP RB VBZ IN PRP$ NN IN NNS VBP NNP RB PRP VBZ JJR NNS IN DT
77737,0,VBD NNP VB NNP NN IN PRP$ NN NN NNP PRP JJR NN NN DT NN PRP VBZ IN PRP$ NN
77738,0,IN NNP VBZ IN DT NN
77739,0,NN NN NN RB VBZ DT NNP NN VBZ IN DT NN TO VB PRP$ NNS RB VBZ IN IN PRP VBZ VBG PRP IN NNS IN DT NN PRP VBZ VBG TO VB IN DT NN IN PRP VBZ IN PRP$ JJ NNP RB RB TO VB PRP VBZ DT NN VBG NNP
77740,0,WDT MD RB VB JJ PRP$ IN NNPS WDT VBD CC VBP DT NN WDT VBZ IN DT NN CC VBZ RP RB IN DT NN TO VB PRP NN CC NNS NNS
77741,0,NNS VBG NNP IN NNS WRB NNPS MD VB VBG TO IN JJS VB PRP IN NNS EX VBZ DT NN PRP$ DT JJ NNP NNP NNP PRP VBP VBN DT RB IN PRP VBZ JJ VBG TO VB VBN IN DT JJ NNP NNP
77742,0,CC WP IN NNP RB VBG DT NN JJ NNS IN VBG NNP VBP PRP VBG RP NNS TO VB DT NN JJ IN NNS NNP IN PRP RB VBZ PRP$ NN IN DT NNP NNP NN JJ NNP VBZ NN PRP VBZ PRP$ NN IN PRP CC VBZ RB
77743,0,NNP VBZ VBG RB NNP PRP VBZ IN NN IN PRP RB NNP VBZ VBN WRB VBZ NN VB RP CC VB DT NNS NNP VBZ RB VB IN NNPS WP VBZ IN PRP$ NN TO VB IN NNP IN DT NNP NN WP VBZ VBN TO VB
77744,0,IN NNP VBZ JJ CC VBN IN NNP DT VBZ DT PRP VBZ IN PRP VBZ RB JJ CC PRP VBZ IN PRP$ NN RB IN VBG RB CC VBG
77745,0,IN DT NNP DT NNPS VBP PRP TO VB JJ CC VB RB RB IN NNP NNP VBZ JJ IN PRP$ NN VBZ PRP TO VB NNP JJ
77746,0,DT VBZ JJ PRP VBP JJ IN NNP NNP VBG PRP DT JJ NN PRP MD RB VB VBN DT IN DT JJ NN WP VBZ RB IN DT NN IN PRP$ NN VBZ VBN IN NN CC VBN IN DT JJ NN CC MD RB VB PRP$ NNS VB NNS VBP RB JJ
77747,0,NNP NN VB NNS VB NNP NN NNS UH DT JJ NNP VBZ IN PRP$ NN WRB VBZ PRP VBG IN DT NNP RB PRP VBD NNS VBD JJ NN PRP VBP
77748,0,VBP PRP VB DT VBZ RB CD NN IN WRB NNP VBZ IN PRP$ NN PRP RB VBZ
77749,0,RBS RB NNP NNP VBZ PRP NN NN CC VBZ IN PRP$ NN
77750,0,DT NN NNP VBZ IN PRP$ NN IN NNP DT NNP VBZ DT RB RBR JJ NN IN PRP CC NNP
77751,0,NNP IN PRP$ NN MD RB VB RP IN JJ NNS NNP NNP VBZ DT JJ NN NNP NNP VBZ IN DT NN
77752,0,PRP VBP VB DT NN IN NN VBZ IN DT NN PRP JJ
77753,0,IN PRP VBP VBG PRP PDT DT NNS WDT VBD NN NN VBG DT NN NN NNS NNP NNP IN NNP NN IN IN NN NN NNS NNP VBZ IN NN RB NN VBD DT JJ NNS VBG PRP$ JJ NN VBZ NN
77754,0,NNP NNS JJ NN TO VB NN JJ NN VBZ PRP NN NNP VBZ IN NN TO VB NN JJ NN VBZ VBG TO VB PRP DT NN RB IN DT NN IN DT NN
77755,0,PRP VBP PRP JJ TO VB PDT DT NNS VBG NNP NNP VBZ VBG TO VB DT NNP NNP VBZ VBG TO VB DT IN NN NNP NNP VBZ VBG TO VB VB NNP NNP VBZ IN DT NN IN PRP VBN TO VB RP PRP$ NNS MD VB DT NNS VBG DT NN NNP NNP
77756,0,DT JJR NNS NNP NNS VBD JJ NN NNS TO VB IN DT JJ NN WDT VBZ VBN IN DT NN CC NN PRP MD VB IN NN RB IN IN NNP VBZ VBN RP RB PRP VB IN IN NN DT NN
77757,0,NNP NNP NN IN DT NNS RB DT JJ JJ NN NN CC RB VBZ IN NN CC VB NN VB PRP PRP MD VB RB JJ IN DT NN IN PRP VBD RB CC VBD VBN DT VBN NN NN PRP RB CC RB DT JJ NN MD VB NN
77758,0,NNP MD VB NN WRB PRP VBZ IN PRP$ NN CC NNS VBP VB
77759,0,NNS RB VBP TO VB NNS IN PRP VBP NNP VBZ VBN IN NNS RB PRP$ NN CC NNS VBD RB RB CC WP VBZ NN DT NN WDT VBZ IN DT NN IN DT NN
77760,0,WDT VBD JJ CC RB JJ IN DT JJ NN CC CD NNP VBZ NNP DT WRB PRP VBZ IN PRP$ NN PRP VBZ TO VB PRP$ NN VB NN IN PRP RB CC PRP RB VBZ JJ NNS CC NNS IN PRP IN DT NN
77761,0,IN PDT DT VBZ VB RP DT WDT VBP DT NN IN DT NN WDT RB VBD DT JJ NN NN NN IN NNP NN NN WDT NNP VBD NN IN NN IN NN VBZ VBN IN NN NNS VBP VBN CC NNP VBZ IN PRP$ NN
77762,0,DT NNP NN IN PRP VBZ IN PRP$ NN PRP VBZ JJ IN PRP VBZ RP CC NNS PRP VBZ CC VBZ NN JJ
77763,0,NNP VB WP IN PRP VBZ IN PRP$ NN IN NNP NNP
77764,0,PRP VBP IN NNP NNP VBZ VBG DT NNP IN DT NNP NNPS IN VBZ IN PRP$ NN UH PRP VBP NNP NNP RB VBZ VBN IN NNP
77765,0,PRP VBP DT NNP WP VBZ IN PRP$ NN DT NN WDT NN VBZ DT NN VBN NNP WP$ NN VBZ DT JJ NN NNP NNP PRP MD VB RB JJ
77766,0,RB WP VBZ IN NN WRB PRP VBZ VBN RB DT JJ WDT VBP DT NN IN NN IN NNP VBZ IN PRP$ NN CC VBZ IN NN VBP PRP RB VB TO VB PRP IN RB VBG DT VBZ CD JJ NN
77767,0,NNP RB VBZ IN PRP$ NN WRB MD NN VB RP CC VB IN DT NN
77768,0,IN VBG VBG NN NNP VBZ IN PRP$ NN
77769,0,NNP VBZ RB VBG NNP JJ NNS RB PRP VBP WRB PRP VBZ IN PRP$ NN
77770,0,NNP NNP VBZ IN PRP$ NN DT NN VBG PRP VBZ DT NN IN PRP NN CC RB PRP VBZ DT NN RB CC VB DT NN IN DT NN VBN
77771,0,NNP VBZ IN PRP$ NN IN DT NN IN DT NN RB VBZ RB CC PRP VBZ CD JJR NNS IN NNP CC PRP$ VBG PRP VBZ VBD DT IN DT JJ CC IN
77772,0,NNP VBZ VBG CC EX VBD RB DT NN JJ IN DT NN PRP DT VBP PRP NNP VBZ IN DT NN CC VBZ CD NNS UH PRP VBP JJ DT VBZ DT
77773,0,WRB VB PRP VBP RB VB NNP VBZ VBN IN NN VBP RB PRP RB VB JJ IN VBG NN PRP$ UH PRP$ NN
77774,0,NNP VBD PRP$ NN RP TO VB IN NNP NNP VBZ IN PRP$ NN
77775,0,NNP RB VBZ TO VB VB CC VB PRP NNP PRP$ NN CC DT JJ NN IN NNP MD VB IN PRP NNP NN RB MD VB DT NN VB VB DT NN NN NNP NN NNP VBZ NNP MD VB CC PRP VBZ IN DT NN
77776,1,DT NN VBD TO VB VBG PRP VBZ IN DT NN PRP VBZ IN IN NNP VBZ DT NN IN JJR NNS IN RB
